year	exchange_rate
1996	1537.67
1996	1533.92
1996	1534.5
1996	1536.02
1996	1530.61
1996	1537.35
1996	1528.19
1996	1523.6
1996	1522.08
1996	1517.2
1996	1510.3
1996	1511.64
1996	1512.15
1996	1513.64
1996	1526.8
1996	1526.72
1996	1528.82
1996	1519.06
1996	1518.8
1996	1521.26
1996	1516.36
1996	1515.4
1996	1519.79
1996	1519.25
1996	1519.14
1996	1517.19
1996	1515.28
1996	1516.67
1996	1518.15
1996	1517.76
1996	1518.05
1996	1519.48
1996	1516.84
1996	1509.96
1996	1511.98
1996	1513.42
1996	1513.9
1996	1513.95
1996	1511.48
1996	1514.74
1996	1511.1
1996	1510.04
1996	1509.75
1996	1516.76
1996	1521.16
1996	1527.08
1996	1527.74
1996	1527.43
1996	1524.11
1996	1526.78
1996	1524.32
1996	1524.23
1996	1525.31
1996	1523.88
1996	1514.19
1996	1520.68
1996	1521.73
1996	1526.33
1996	1522.37
1996	1517.94
1996	1518.63
1996	1521.66
1996	1515.83
1996	1517.15
1996	1520.33
1996	1525.35
1996	1521.5
1996	1522.7
1996	1529.36
1996	1532.56
1996	1540.19
1996	1535.92
1996	1534.92
1996	1531.23
1996	1527.57
1996	1530.95
1996	1525.18
1996	1521.95
1996	1519.28
1996	1517.66
1996	1515.14
1996	1519.87
1996	1520.64
1996	1523.49
1996	1516.2
1996	1519.44
1996	1516.08
1996	1514.1
1996	1517.38
1996	1516.81
1996	1516.73
1996	1515.85
1996	1512.58
1996	1500.39
1996	1499.11
1996	1498.21
1996	1499.99
1996	1514.76
1996	1513.34
1996	1513.61
1996	1513.46
1996	1516.35
1996	1535.51
1996	1532.64
1996	1535.33
1996	1519.15
1996	1530.34
1996	1530.27
1996	1525.84
1996	1527.89
1996	1521.7
1996	1531.16
1996	1526.95
1996	1529.02
1996	1529.52
1996	1529.95
1996	1526.9
1996	1530.85
1996	1530.57
1997	1520.5
1997	1525.8
1997	1535.01
1997	1540.25
1997	1543.42
1997	1539.91
1997	1542.96
1997	1543.99
1997	1552.63
1997	1550.46
1997	1556.57
1997	1572.13
1997	1576.98
1997	1594.35
1997	1599.36
1997	1589.67
1997	1594.56
1997	1614.34
1997	1617.12
1997	1607.59
1997	1612.06
1997	1624.4
1997	1620.62
1997	1625.4
1997	1624.21
1997	1635.79
1997	1625.56
1997	1639.36
1997	1650.05
1997	1653.41
1997	1660.71
1997	1672.75
1997	1684.27
1997	1684.23
1997	1674.89
1997	1664.57
1997	1661.94
1997	1666.27
1997	1680.71
1997	1686.9
1997	1694.43
1997	1703.32
1997	1708.04
1997	1709.86
1997	1700.5
1997	1695.67
1997	1695.35
1997	1696.05
1997	1689.91
1997	1700.7
1997	1691.28
1997	1694.57
1997	1688.82
1997	1681.78
1997	1692.37
1997	1693.23
1997	1690.35
1997	1690.28
1997	1677.1
1997	1666.91
1997	1662.78
1997	1659.41
1997	1659.8
1997	1677.14
1997	1692.94
1997	1694.42
1997	1692.92
1997	1700.45
1997	1693.78
1997	1702.99
1997	1699.85
1997	1701.73
1997	1695.34
1997	1689.78
1997	1701.53
1997	1707.79
1997	1706.07
1997	1718.16
1997	1716.34
1997	1710.16
1997	1708.13
1997	1710.57
1997	1711.18
1997	1700.64
1997	1692.35
1997	1682.91
1997	1681.95
1997	1682.3
1997	1681.62
1997	1668.02
1997	1673.66
1997	1673.68
1997	1668.21
1997	1662.29
1997	1665.38
1997	1668.13
1997	1665.1
1997	1675.63
1997	1682.01
1997	1686.06
1997	1690.56
1997	1699.49
1997	1696.71
1997	1698.93
1997	1698.36
1997	1708.94
1997	1694.14
1997	1696.3
1997	1691.86
1997	1698.05
1997	1699.03
1997	1698.74
1997	1697.23
1997	1693.22
1997	1690.83
1997	1687.16
1997	1685.08
1997	1683.51
1997	1687.66
1997	1694.27
1997	1702.05
1997	1697.51
1997	1704.15
1997	1706.81
1997	1706.95
1997	1700.97
1997	1709.33
1997	1715.46
1997	1711.59
1997	1715.02
1997	1739.52
1997	1743.15
1997	1741.69
1997	1744.46
1997	1751.61
1997	1746.82
1997	1762.94
1997	1777.7
1997	1784.83
1997	1786.58
1997	1796.26
1997	1787.41
1997	1797.38
1997	1787.58
1997	1806.18
1997	1830.79
1997	1837.58
1997	1845.73
1997	1837.9
1997	1816.21
1997	1810.12
1997	1816.94
1997	1805.18
1997	1779.68
1997	1788.89
1997	1802.81
1997	1800.07
1997	1769.95
1997	1778.94
1997	1755.04
1997	1765.94
1997	1763.1
1997	1759.46
1997	1769.54
1997	1776.1
1997	1777.0
1997	1775.47
1997	1769.25
1997	1759.08
1997	1767.13
1997	1762.15
1997	1751.19
1997	1741.02
1997	1715.81
1997	1730.4
1997	1730.28
1997	1725.79
1997	1735.91
1997	1749.81
1997	1749.78
1997	1728.01
1997	1732.05
1997	1717.89
1997	1724.73
1997	1726.4
1997	1735.67
1997	1731.84
1997	1739.56
1997	1723.48
1997	1720.79
1997	1723.58
1997	1714.95
1997	1720.96
1997	1722.11
1997	1717.84
1997	1714.85
1997	1708.98
1997	1721.47
1997	1731.06
1997	1738.22
1997	1742.23
1997	1731.51
1997	1739.12
1997	1722.52
1997	1696.73
1997	1706.66
1997	1684.13
1997	1692.06
1997	1705.72
1997	1686.61
1997	1694.21
1997	1690.2
1997	1671.55
1997	1683.52
1997	1673.37
1997	1676.81
1997	1687.37
1997	1693.51
1997	1703.28
1997	1692.74
1997	1695.92
1997	1694.88
1997	1714.98
1997	1700.52
1997	1707.12
1997	1719.16
1997	1728.73
1997	1727.35
1997	1739.94
1997	1734.9
1997	1735.24
1997	1737.5
1997	1737.2
1997	1751.03
1997	1744.6
1997	1741.28
1997	1730.61
1997	1738.95
1997	1746.69
1997	1730.67
1997	1741.79
1997	1740.05
1997	1747.16
1997	1743.96
1997	1747.47
1997	1759.19
1998	1771.91
1998	1781.84
1998	1794.03
1998	1793.5
1998	1788.17
1998	1785.36
1998	1788.88
1998	1797.69
1998	1794.98
1998	1802.67
1998	1811.03
1998	1807.17
1998	1800.49
1998	1777.15
1998	1769.8
1998	1759.22
1998	1763.44
1998	1781.55
1998	1799.45
1998	1807.36
1998	1797.62
1998	1789.28
1998	1771.66
1998	1771.79
1998	1791.78
1998	1789.52
1998	1799.26
1998	1790.91
1998	1801.57
1998	1794.53
1998	1794.23
1998	1793.12
1998	1794.01
1998	1791.7
1998	1776.62
1998	1782.51
1998	1792.69
1998	1786.38
1998	1779.16
1998	1786.67
1998	1787.8
1998	1781.71
1998	1801.42
1998	1797.73
1998	1800.77
1998	1807.45
1998	1802.62
1998	1798.1
1998	1793.52
1998	1794.21
1998	1796.36
1998	1802.04
1998	1802.84
1998	1801.25
1998	1799.61
1998	1804.15
1998	1800.69
1998	1797.46
1998	1807.42
1998	1819.44
1998	1823.82
1998	1824.14
1998	1828.27
1998	1814.98
1998	1816.63
1998	1809.72
1998	1799.29
1998	1794.46
1998	1784.07
1998	1789.73
1998	1783.73
1998	1786.92
1998	1772.44
1998	1773.37
1998	1770.66
1998	1775.3
1998	1772.35
1998	1772.55
1998	1778.59
1998	1772.84
1998	1760.93
1998	1746.7
1998	1738.56
1998	1748.87
1998	1748.8
1998	1748.78
1998	1755.8
1998	1751.56
1998	1756.25
1998	1761.93
1998	1757.69
1998	1753.3
1998	1735.52
1998	1737.61
1998	1740.12
1998	1746.16
1998	1737.54
1998	1760.17
1998	1757.94
1998	1755.63
1998	1755.65
1998	1747.55
1998	1744.85
1998	1745.19
1998	1749.35
1998	1751.19
1998	1757.41
1998	1771.93
1998	1781.68
1998	1788.34
1998	1772.36
1998	1757.36
1998	1759.69
1998	1765.44
1998	1771.6
1998	1769.58
1998	1775.22
1998	1772.23
1998	1773.77
1998	1783.27
1998	1778.25
1998	1787.72
1998	1795.42
1998	1790.38
1998	1783.65
1998	1787.24
1998	1791.89
1998	1802.22
1998	1792.26
1998	1785.94
1998	1777.11
1998	1775.83
1998	1764.68
1998	1763.13
1998	1757.43
1998	1762.98
1998	1764.82
1998	1768.88
1998	1760.12
1998	1756.05
1998	1761.13
1998	1748.73
1998	1741.63
1998	1754.81
1998	1761.44
1998	1758.93
1998	1746.95
1998	1745.75
1998	1747.75
1998	1756.85
1998	1759.73
1998	1748.96
1998	1763.02
1998	1773.53
1998	1773.91
1998	1776.84
1998	1770.29
1998	1775.4
1998	1771.08
1998	1772.49
1998	1782.15
1998	1785.72
1998	1768.39
1998	1748.43
1998	1729.21
1998	1733.19
1998	1703.57
1998	1719.38
1998	1696.25
1998	1706.99
1998	1716.1
1998	1681.4
1998	1666.93
1998	1682.08
1998	1666.17
1998	1676.26
1998	1657.74
1998	1673.77
1998	1660.0
1998	1671.7
1998	1673.52
1998	1659.13
1998	1645.82
1998	1662.67
1998	1655.61
1998	1655.65
1998	1629.76
1998	1617.31
1998	1617.05
1998	1622.62
1998	1594.32
1998	1596.22
1998	1618.62
1998	1633.96
1998	1627.91
1998	1622.73
1998	1615.19
1998	1595.45
1998	1603.47
1998	1616.77
1998	1624.3
1998	1634.32
1998	1624.4
1998	1633.73
1998	1642.24
1998	1633.47
1998	1632.0
1998	1634.31
1998	1633.53
1998	1645.16
1998	1651.65
1998	1642.16
1998	1642.09
1998	1660.11
1998	1666.36
1998	1669.25
1998	1670.58
1998	1650.37
1998	1649.72
1998	1649.98
1998	1657.79
1998	1670.76
1998	1690.99
1998	1690.76
1998	1683.15
1998	1686.72
1998	1686.55
1998	1683.58
1998	1665.05
1998	1661.44
1998	1660.98
1998	1659.01
1998	1660.91
1998	1652.12
1998	1644.51
1998	1639.06
1998	1635.46
1998	1640.83
1998	1647.74
1998	1647.78
1998	1643.8
1998	1650.48
1998	1656.86
1998	1657.91
1998	1665.29
1998	1657.97
1998	1653.1
1999	1642.438
1999	1642.299
1999	1648.872
1999	1664.606
1999	1660.751
1999	1673.671
1999	1680.79
1999	1648.731
1999	1661.606
1999	1665.465
1999	1667.473
1999	1666.899
1999	1672.803
1999	1673.237
1999	1673.96
1999	1671.504
1999	1671.792
1999	1679.478
1999	1696.994
1999	1700.87
1999	1707.77
1999	1707.921
1999	1719.142
1999	1714.727
1999	1721.741
1999	1708.524
1999	1707.168
1999	1711.696
1999	1722.047
1999	1722.967
1999	1732.525
1999	1720.67
1999	1723.887
1999	1734.543
1999	1761.527
1999	1765.22
1999	1754.344
1999	1755.299
1999	1757.37
1999	1762.489
1999	1778.516
1999	1776.557
1999	1781.953
1999	1787.216
1999	1775.092
1999	1782.445
1999	1767.799
1999	1777.862
1999	1771.195
1999	1768.445
1999	1776.232
1999	1765.703
1999	1758.327
1999	1773.953
1999	1782.281
1999	1777.047
1999	1771.843
1999	1776.72
1999	1790.356
1999	1810.952
1999	1807.74
1999	1802.523
1999	1797.503
1999	1800.846
1999	1805.212
1999	1790.853
1999	1781.789
1999	1798.672
1999	1795.003
1999	1820.487
1999	1818.777
1999	1829.086
1999	1829.95
1999	1824.26
1999	1821.515
1999	1815.367
1999	1825.981
1999	1827.187
1999	1828.567
1999	1832.895
1999	1793.009
1999	1795.17
1999	1803.698
1999	1804.202
1999	1822.886
1999	1813.666
1999	1812.139
1999	1811.291
1999	1820.829
1999	1819.974
1999	1829.258
1999	1837.94
1999	1848.821
1999	1847.762
1999	1851.827
1999	1855.731
1999	1865.026
1999	1876.958
1999	1864.487
1999	1850.057
1999	1848.644
1999	1855.198
1999	1863.231
1999	1871.696
1999	1872.602
1999	1872.783
1999	1877.504
1999	1883.531
1999	1876.049
1999	1854.132
1999	1868.265
1999	1874.777
1999	1886.467
1999	1890.704
1999	1892.367
1999	1894.404
1999	1894.218
1999	1897.56
1999	1912.554
1999	1901.473
1999	1904.278
1999	1898.118
1999	1897.932
1999	1860.01
1999	1850.765
1999	1844.242
1999	1844.769
1999	1809.936
1999	1822.029
1999	1826.153
1999	1812.987
1999	1810.613
1999	1818.948
1999	1799.34
1999	1794.338
1999	1802.858
1999	1808.753
1999	1820.145
1999	1834.805
1999	1839.337
1999	1841.086
1999	1815.196
1999	1825.636
1999	1841.962
1999	1855.909
1999	1852.535
1999	1852.89
1999	1852.181
1999	1831.335
1999	1816.048
1999	1812.647
1999	1827.704
1999	1832.721
1999	1824.432
1999	1828.049
1999	1840.561
1999	1872.239
1999	1868.626
1999	1867.364
1999	1866.824
1999	1862.335
1999	1863.949
1999	1842.487
1999	1856.443
1999	1848.291
1999	1859.295
1999	1847.057
1999	1833.068
1999	1815.537
1999	1804.875
1999	1806.391
1999	1811.969
1999	1803.362
1999	1804.707
1999	1816.9
1999	1821.343
1999	1815.026
1999	1796.502
1999	1781.461
1999	1781.625
1999	1789.859
1999	1796.669
1999	1793.341
1999	1799.842
1999	1812.478
1999	1821.001
1999	1834.979
1999	1838.115
1999	1852.358
1999	1831.508
1999	1842.838
1999	1845.649
1999	1843.364
1999	1860.903
1999	1857.512
1999	1861.44
1999	1860.725
1999	1878.415
1999	1879.691
1999	1873.326
1999	1860.367
1999	1865.385
1999	1883.714
1999	1877.868
1999	1877.14
1999	1895.516
1999	1899.421
1999	1916.909
1999	1921.475
1999	1917.669
1999	1918.809
1999	1925.296
1999	1933.37
1999	1901.66
1999	1891.073
1999	1891.628
1999	1902.968
1999	1909.348
1999	1928.94
1999	1932.212
1999	1908.407
1999	1911.799
1999	1917.859
1999	1920.141
1999	1922.047
1999	1919.189
1999	1909.15
1999	1910.66
1999	1919.18
1999	1922.42
1999	1927.4
2000	1918.99
2000	1878.96
2000	1867.54
2000	1863.94
2000	1882.79
2000	1892.92
2000	1887.93
2000	1878.41
2000	1884.26
2000	1893.66
2000	1918.23
2000	1918.42
2000	1916.15
2000	1919.18
2000	1917.66
2000	1931.05
2000	1934.72
2000	1932.59
2000	1940.92
2000	1966.15
2000	1977.6
2000	1994.09
2000	1992.66
2000	1986.32
2000	1968.75
2000	1982.46
2000	1955.23
2000	1949.13
2000	1962.17
2000	1975.58
2000	1962.36
2000	1980.23
2000	1974.97
2000	1952.08
2000	1964.36
2000	1932.01
2000	1923.19
2000	1956.22
2000	1973.16
2000	2008.78
2000	1993.27
2000	2002.96
2000	1991.02
2000	2004.62
2000	2018.41
2000	2028.99
2000	2013.59
2000	2014.22
2000	1992.86
2000	2012.75
2000	2003.79
2000	2001.93
2000	1995.94
2000	2016.31
2000	2005.25
2000	1993.07
2000	1993.68
2000	2007.12
2000	2023.69
2000	2026.44
2000	2026.87
2000	2001.72
2000	2011.7
2000	2024.53
2000	2019.05
2000	2018.2
2000	2022.0
2000	2029.63
2000	2022.63
2000	2038.82
2000	2046.58
2000	2065.13
2000	2081.56
2000	2106.24
2000	2113.13
2000	2131.28
2000	2124.03
2000	2172.41
2000	2164.15
2000	2162.94
2000	2156.68
2000	2126.13
2000	2132.69
2000	2144.5
2000	2116.83
2000	2135.98
2000	2170.21
2000	2165.36
2000	2181.71
2000	2125.2
2000	2128.23
2000	2155.96
2000	2117.76
2000	2090.55
2000	2068.88
2000	2081.33
2000	2075.31
2000	2069.77
2000	2052.65
2000	2041.4
2000	2026.65
2000	2002.76
2000	2040.32
2000	2020.52
2000	2009.41
2000	2033.04
2000	2024.32
2000	2008.57
2000	2030.05
2000	2044.63
2000	2058.76
2000	2057.01
2000	2075.98
2000	2059.64
2000	2056.57
2000	2037.32
2000	2026.23
2000	2039.68
2000	2040.97
2000	2030.27
2000	2029.2
2000	2041.83
2000	2033.25
2000	2032.4
2000	2038.39
2000	2071.09
2000	2072.2
2000	2070.43
2000	2070.21
2000	2100.98
2000	2100.07
2000	2068.0
2000	2074.87
2000	2057.67
2000	2062.05
2000	2062.27
2000	2087.39
2000	2094.85
2000	2090.1
2000	2117.99
2000	2144.73
2000	2131.51
2000	2140.23
2000	2157.88
2000	2144.02
2000	2120.31
2000	2148.78
2000	2123.56
2000	2134.33
2000	2118.45
2000	2121.47
2000	2145.92
2000	2158.12
2000	2171.19
2000	2148.54
2000	2146.4
2000	2149.73
2000	2159.81
2000	2173.38
2000	2174.11
2000	2175.09
2000	2151.41
2000	2179.01
2000	2195.81
2000	2231.75
2000	2249.12
2000	2247.81
2000	2237.42
2000	2227.38
2000	2247.55
2000	2271.01
2000	2267.02
2000	2284.41
2000	2271.55
2000	2178.03
2000	2207.83
2000	2211.11
2000	2185.15
2000	2192.33
2000	2209.09
2000	2199.8
2000	2209.59
2000	2203.81
2000	2224.83
2000	2226.87
2000	2220.23
2000	2220.49
2000	2238.98
2000	2244.43
2000	2275.02
2000	2279.03
2000	2271.28
2000	2302.06
2000	2290.9
2000	2311.41
2000	2308.93
2000	2330.88
2000	2346.42
2000	2326.12
2000	2282.79
2000	2300.42
2000	2263.58
2000	2239.49
2000	2217.94
2000	2234.07
2000	2254.88
2000	2262.26
2000	2269.68
2000	2232.52
2000	2246.25
2000	2255.93
2000	2252.52
2000	2259.62
2000	2268.62
2000	2281.18
2000	2284.95
2000	2297.15
2000	2297.69
2000	2295.24
2000	2303.43
2000	2261.73
2000	2238.46
2000	2229.69
2000	2216.68
2000	2173.63
2000	2197.8
2000	2193.32
2000	2165.12
2000	2176.8
2000	2199.3
2000	2204.81
2000	2213.38
2000	2190.59
2000	2155.24
2000	2159.56
2000	2174.85
2000	2137.39
2000	2117.06
2000	2095.53
2000	2079.77
2000	2085.37
2000	2080.89
2001	2054.83
2001	2031.76
2001	2047.22
2001	2038.82
2001	2059.64
2001	2033.25
2001	2028.56
2001	2053.74
2001	2057.23
2001	2060.73
2001	2058.98
2001	2059.86
2001	2084.25
2001	2083.35
2001	2098.25
2001	2105.32
2001	2083.57
2001	2058.54
2001	2058.32
2001	2054.39
2001	2077.09
2001	2076.42
2001	2100.07
2001	2098.48
2001	2084.7
2001	2087.62
2001	2109.68
2001	2124.73
2001	2101.67
2001	2134.8
2001	2117.06
2001	2126.6
2001	2113.13
2001	2093.71
2001	2068.0
2001	2080.89
2001	2086.72
2001	2080.44
2001	2079.32
2001	2069.32
2001	2088.29
2001	2104.18
2001	2108.76
2001	2152.36
2001	2153.8
2001	2170.21
2001	2167.06
2001	2185.4
2001	2192.33
2001	2207.33
2001	2143.78
2001	2146.64
2001	2165.85
2001	2147.11
2001	2164.63
2001	2190.35
2001	2188.12
2001	2154.04
2001	2150.93
2001	2164.15
2001	2148.3
2001	2145.92
2001	2181.46
2001	2173.87
2001	2174.85
2001	2166.09
2001	2183.92
2001	2193.57
2001	2207.07
2001	2214.14
2001	2191.83
2001	2196.56
2001	2206.07
2001	2211.86
2001	2229.44
2001	2255.41
2001	2250.43
2001	2253.83
2001	2255.67
2001	2262.52
2001	2283.87
2001	2287.38
2001	2266.49
2001	2287.11
2001	2286.57
2001	2279.57
2001	2284.95
2001	2266.76
2001	2280.11
2001	2235.36
2001	2256.46
2001	2261.2
2001	2274.48
2001	2264.11
2001	2270.48
2001	2249.64
2001	2245.73
2001	2275.02
2001	2283.33
2001	2290.08
2001	2278.76
2001	2290.63
2001	2299.06
2001	2309.48
2001	2289.0
2001	2265.96
2001	2248.6
2001	2267.82
2001	2267.56
2001	2255.93
2001	2273.68
2001	2243.65
2001	2219.72
2001	2206.32
2001	2231.75
2001	2223.55
2001	2209.34
2001	2212.62
2001	2211.61
2001	2196.06
2001	2198.8
2001	2199.05
2001	2208.33
2001	2209.59
2001	2187.13
2001	2166.81
2001	2153.56
2001	2159.08
2001	2124.5
2001	2117.53
2001	2118.92
2001	2116.37
2001	2121.24
2001	2100.98
2001	2124.96
2001	2125.9
2001	2130.11
2001	2122.63
2001	2128.93
2001	2114.29
2001	2134.33
2001	2158.6
2001	2177.78
2001	2186.64
2001	2162.94
2001	2140.23
2001	2160.05
2001	2137.16
2001	2088.97
2001	2091.9
2001	2091.45
2001	2091.23
2001	2104.64
2001	2112.9
2001	2110.14
2001	2100.3
2001	2103.49
2001	2120.54
2001	2121.93
2001	2107.16
2001	2102.58
2001	2123.8
2001	2110.6
2001	2101.44
2001	2106.24
2001	2119.38
2001	2136.69
2001	2141.89
2001	2139.05
2001	2146.16
2001	2145.21
2001	2149.26
2001	2158.84
2001	2171.43
2001	2150.21
2001	2136.22
2001	2141.41
2001	2128.47
2001	2138.1
2001	2160.77
2001	2148.06
2001	2158.12
2001	2168.27
2001	2189.85
2001	2199.55
2001	2194.07
2001	2189.11
2001	2202.05
2001	2194.32
2001	2202.55
2001	2205.82
2001	2201.55
2001	2195.81
2001	2203.31
2001	2192.58
2001	2178.76
2001	2176.07
2001	2169.49
2001	2175.09
2001	2170.94
2001	2178.27
2001	2172.89
2001	2187.87
2001	2173.63
2001	2166.33
2001	2157.4
2001	2147.59
2001	2139.76
2001	2148.54
2001	2155.48
2001	2157.88
2001	2165.12
2001	2200.8
2001	2194.57
2001	2197.06
